date,ticker,side,weight,price
2025-06-09,DYM/USDT:USDT,exit_stop,-0.007023705287390516,0.3013
2025-06-09,STRK/USDT:USDT,exit_stop,-0.00830283719088434,0.1397
2025-06-09,ADA/USDT:USDT,entry,0.020056245163459545,0.7046
2025-06-09,DYM/USDT:USDT,entry,-0.0085038819270407,0.3013
2025-06-09,STRK/USDT:USDT,entry,-0.009849733183699517,0.1397
2025-06-09,SUI/USDT:USDT,entry,0.01580649961073442,3.447
2025-06-09,TON/USDT:USDT,entry,-0.017387545634305827,3.3044
2025-06-09,XRP/USDT:USDT,entry,0.02091869039750471,2.3202
2025-06-10,STRK/USDT:USDT,exit_stop,-0.009849733183699517,0.1492
2025-06-12,ADA/USDT:USDT,exit_stop,0.020056245163459545,0.6609
2025-06-12,SUI/USDT:USDT,exit_stop,0.01580649961073442,3.2062
2025-06-12,XRP/USDT:USDT,exit_stop,0.02091869039750471,2.1889
2025-06-16,ADA/USDT:USDT,entry,0.020240784946030464,0.63
2025-06-16,DOGE/USDT:USDT,entry,0.015334859573096042,0.17261
2025-06-16,STRK/USDT:USDT,entry,-0.010331617131109834,0.1201
2025-06-16,XRP/USDT:USDT,entry,0.025482170632695648,2.2372
2025-06-17,ADA/USDT:USDT,exit_stop,0.020240784946030464,0.6087
2025-06-17,XRP/USDT:USDT,exit_stop,0.025482170632695648,2.1581
2025-06-20,DOGE/USDT:USDT,exit_stop,0.015334859573096042,0.16227
2025-06-23,DYM/USDT:USDT,exit_stop,-0.010549714934390329,0.2307
2025-06-23,STRK/USDT:USDT,exit_stop,-0.010331617131109834,0.1143
2025-06-23,TON/USDT:USDT,exit_stop,-0.01780771152148102,2.9068
2025-06-23,ADA/USDT:USDT,entry,0.02072983180790191,0.5817
2025-06-23,DOGE/USDT:USDT,entry,0.016797690276070167,0.16371
2025-06-23,DYM/USDT:USDT,entry,-0.011311334836150402,0.2307
2025-06-23,STRK/USDT:USDT,entry,-0.012002837488511,0.1143
2025-06-23,TON/USDT:USDT,entry,-0.017775807783335394,2.9068
2025-06-23,XRP/USDT:USDT,entry,0.023913451798309174,2.1575
2025-06-26,ADA/USDT:USDT,exit_stop,0.02072983180790191,0.554
2025-06-29,DYM/USDT:USDT,exit_stop,-0.011311334836150402,0.2443
2025-06-29,STRK/USDT:USDT,exit_stop,-0.012002837488511,0.1227
2025-06-29,TON/USDT:USDT,exit_stop,-0.017775807783335394,2.9116
2025-06-30,ADA/USDT:USDT,entry,0.020880031517720634,0.5719
2025-06-30,DOGE/USDT:USDT,exit_signal,0.016797690276070167,0.16509
2025-06-30,DYM/USDT:USDT,entry,-0.012885545364841289,0.2336
2025-06-30,STRK/USDT:USDT,entry,-0.01314459158759185,0.1167
2025-06-30,SUI/USDT:USDT,entry,0.01284568352302935,2.7755
2025-06-30,TON/USDT:USDT,entry,-0.025397431677263185,2.9113
2025-07-01,ADA/USDT:USDT,exit_stop,0.020880031517720634,0.5416
2025-07-01,XRP/USDT:USDT,exit_stop,0.024217187077947257,2.1706
2025-07-02,DYM/USDT:USDT,exit_stop,-0.012885545364841289,0.2447
2025-07-02,STRK/USDT:USDT,exit_stop,-0.01314459158759185,0.1198
2025-07-02,TON/USDT:USDT,exit_stop,-0.025397431677263185,2.8641
2025-07-07,SUI/USDT:USDT,exit_stop,0.01284568352302935,2.8567
2025-07-07,ADA/USDT:USDT,entry,0.019029261299075766,0.5802
2025-07-07,DYM/USDT:USDT,entry,-0.011419629785873612,0.2285
2025-07-07,STRK/USDT:USDT,entry,-0.01275980230704411,0.1115
2025-07-07,SUI/USDT:USDT,entry,0.01316905849325136,2.8567
2025-07-07,TON/USDT:USDT,entry,-0.024114551281432032,2.7358
2025-07-07,XRP/USDT:USDT,entry,0.025376494220036478,2.2694
2025-07-08,TON/USDT:USDT,exit_stop,-0.024114551281432032,2.8024
2025-07-09,DYM/USDT:USDT,exit_stop,-0.011419629785873612,0.2466
2025-07-09,STRK/USDT:USDT,exit_stop,-0.01275980230704411,0.1215
2025-07-14,BTC/USDT:USDT,entry,0.03,119816.5
2025-07-14,DYM/USDT:USDT,entry,-0.010782955821156352,0.2672
2025-07-14,STRK/USDT:USDT,entry,-0.012449466632857379,0.137
2025-07-14,SUI/USDT:USDT,exit_signal,0.01316905849325136,3.8885
2025-07-14,TON/USDT:USDT,entry,-0.02597384674840832,3.0254
2025-07-15,BTC/USDT:USDT,exit_stop,0.03,117738.5
2025-07-15,DYM/USDT:USDT,exit_stop,-0.010782955821156352,0.2921
2025-07-15,STRK/USDT:USDT,exit_stop,-0.012449466632857379,0.1465
2025-07-16,TON/USDT:USDT,exit_stop,-0.02597384674840832,3.1586
2025-07-18,XRP/USDT:USDT,exit_stop,0.022030926462287086,3.414
2025-07-21,ADA/USDT:USDT,exit_signal,0.017407472648225803,0.8891
2025-07-21,BNB/USDT:USDT,entry,0.03,766.51
2025-07-21,BTC/USDT:USDT,entry,0.03,117330.2
2025-07-21,DOGE/USDT:USDT,entry,-0.014929274402148815,0.2714
2025-07-21,DYM/USDT:USDT,entry,-0.010450622291888452,0.3321
2025-07-21,STRK/USDT:USDT,entry,-0.012513179818118312,0.1525
2025-07-21,XRP/USDT:USDT,entry,0.017614515843994916,3.5497
2025-07-23,BNB/USDT:USDT,exit_stop,0.03,776.92
2025-07-23,XRP/USDT:USDT,exit_stop,0.017614515843994916,3.1845
2025-07-25,BTC/USDT:USDT,exit_stop,0.03,117583.5
2025-07-27,DYM/USDT:USDT,exit_stop,-0.010450622291888452,0.3033
2025-07-27,STRK/USDT:USDT,exit_stop,-0.012513179818118312,0.1377
2025-07-28,BNB/USDT:USDT,entry,0.03,824.48
2025-07-28,BTC/USDT:USDT,entry,0.03,118041.4
2025-07-28,DYM/USDT:USDT,entry,-0.00949459531618888,0.2738
2025-07-28,STRK/USDT:USDT,entry,-0.011868358142874982,0.1287
2025-07-28,XRP/USDT:USDT,entry,0.015544116190124434,3.1218
2025-07-29,BNB/USDT:USDT,exit_stop,0.03,805.82
2025-07-31,BTC/USDT:USDT,exit_stop,0.03,115697.3
2025-08-02,XRP/USDT:USDT,exit_stop,0.015544116190124434,2.7684
2025-08-04,DOGE/USDT:USDT,exit_stop,-0.012976362461823996,0.21031
2025-08-04,DYM/USDT:USDT,exit_stop,-0.00949459531618888,0.2556
2025-08-04,STRK/USDT:USDT,exit_stop,-0.011868358142874982,0.121
2025-08-04,BTC/USDT:USDT,entry,0.03,115002.1
2025-08-04,DYM/USDT:USDT,entry,-0.010437733895986932,0.2556
2025-08-04,ICP/USDT:USDT,entry,-0.01994925804541102,5.3
2025-08-04,STRK/USDT:USDT,entry,-0.012918346993123445,0.121
2025-08-04,SUI/USDT:USDT,entry,0.01252645578138956,3.5882
2025-08-04,XRP/USDT:USDT,entry,0.014230356711329958,3.0701
2025-08-05,SUI/USDT:USDT,exit_stop,0.01252645578138956,3.4093
2025-08-07,DYM/USDT:USDT,exit_stop,-0.010437733895986932,0.2562
2025-08-07,ICP/USDT:USDT,exit_stop,-0.01994925804541102,5.35
2025-08-08,STRK/USDT:USDT,exit_stop,-0.012918346993123445,0.1296
2025-08-10,XRP/USDT:USDT,exit_stop,0.014230356711329958,3.1856
